Gene.Symbol;BH.Q;ADJ.P;PER;LAG;AMP;ZT0_FPKM;ZT3_FPKM;ZT6_FPKM;ZT9_FPKM;ZT12_FPKM;ZT15_FPKM;ZT18_FPKM;ZT21_FPKM;ZT24_FPKM;ZT27_FPKM;ZT30_FPKM;ZT33_FPKM;ZT36_FPKM;ZT39_FPKM;ZT42_FPKM;ZT45_FPKM
Cmpk1;1;1;23.3857142857143;15.5142857142857;0.890176726835746;47.1741;38.651;50.3036;45.0363;49.857;39.6957;56.9251;53.6287;42.3028;42.6406;53.6201;48.7526;45.0349;49.42;54.1582;40.5968
Utp3;1;1;23.3857142857143;10.9714285714286;0.889819806270003;29.4112;32.7353;27.6347;25.4034;27.3371;28.4134;25.4706;28.2246;23.9993;22.9157;25.0432;24.9285;25.5507;19.5291;23.9704;26.0103
Fkbp3;1;1;23.3857142857143;15.6571428571429;0.886496404398427;22.8987;13.0404;20.1597;20.8247;18.1119;16.2449;25.5728;24.5487;18.5654;17.5798;25.3083;20.025;20.0576;21.8048;25.4248;20.5006
Clptm1;1;1;23.3857142857143;8.22142857142858;0.882391817892396;24.1527;37.1346;27.5727;28.2852;27.0946;34.2423;24.8133;26.5647;21.6092;25.8864;21.3975;26.4326;23.7175;23.5398;22.1432;30.4229
Tpmt;1;1;23.3857142857143;12.9571428571429;0.880354676927549;15.2337;15.5172;18.734;17.412;21.633;15.7582;21.0796;18.5903;11.9378;14.1787;17.0424;17.6927;17.231;14.6799;20.8151;14.4038
Ndufaf2;1;1;23.3857142857143;7.19285714285714;0.880273864723984;37.346;40.5588;38.2041;34.4511;37.3169;35.8416;33.0494;38.0978;24.7978;29.5906;37.2883;30.6296;30.3405;32.7394;29.7246;33.0186
Srp19;1;1;23.3857142857143;14.0785714285714;0.880189685345273;35.6614;29.7393;33.5481;33.4349;31.3198;31.0063;36.1304;38.5569;29.7375;30.138;32.7909;30.7813;28.3182;39.5639;40.4696;36.6
Smpd1;1;1;23.3857142857143;15.5142857142857;0.877192899463102;22.5355;31.4236;22.8775;22.1691;22.0403;26.873;24.689;27.6036;21.3386;23.0058;20.8441;24.2697;23.6507;23.0115;22.372;22.7109
Hmgn5;1;1;23.3857142857143;14.2214285714286;0.876788838445279;37.6536;18.6477;40.6967;34.187;33.552;27.5074;45.1901;41.6613;25.3655;31.4435;32.6009;29.8131;25.946;31.7571;42.2541;51.2157
Amotl2;1;1;23.3857142857143;15.5142857142857;0.876520811303458;8.27397;7.03136;6.05945;5.65194;9.95028;8.66327;7.03065;5.74038;7.2439;7.28718;6.51812;5.34015;6.8399;8.20483;6.74706;7.39895
2810428I15Rik;1;1;23.3857142857143;11.2571428571429;0.876004286635679;129.044;134.752;135.96;165.031;127.218;137.759;116.689;130.483;98.0256;101.966;109.893;92.9961;111.183;109.437;108.488;145.678
Ube2a;1;1;23.3857142857143;14.8928571428571;0.875782053075876;16.9329;17.964;14.8572;15.0955;18.2813;19.5311;17.6014;15.4403;13.1471;13.0906;15.6013;13.6539;14.4093;14.9909;15.2116;13.3321
Mogs;1;1;23.3857142857143;13.5285714285714;0.875738279798945;16.3011;27.3404;15.8296;16.311;14.0131;24.1445;19.995;17.6286;16.8989;20.2117;14.8643;15.6213;14.8272;18.584;18.3186;16.1695
Slc12a7;1;1;23.3857142857143;13.3857142857143;0.875512679063995;10.9829;10.4373;11.6836;13.011;13.9751;15.8145;11.4434;9.90868;13.2325;13.43;11.163;13.1409;10.4148;12.6251;12.3499;16.146
Selt;1;1;23.3857142857143;14.8928571428571;0.874165809004594;43.1266;25.2147;42.9353;44.1417;46.0955;28.8093;57.8455;53.6518;45.6487;44.3334;56.5489;50.4179;53.136;57.1093;58.4788;36.0637
Serf1;1;1;23.3857142857143;8.07857142857143;0.871381155156776;13.5024;7.64693;17.3196;13.0748;12.6923;11.4679;10.4533;11.3467;7.94952;9.55598;11.4054;9.46112;7.59531;10.6565;9.2869;12.0925
Cpox;1;1;23.3857142857143;11.7357142857143;0.870027550747075;28.7238;43.5796;31.6924;25.8724;33.1268;29.0183;39.3525;39.3116;37.7607;41.4305;35.0528;41.1785;32.4473;35.8323;40.3405;28.6315
Lmna;1;1;23.3857142857143;7.05;0.868502220404803;20.7057;23.3495;21.8431;22.8384;19.7793;26.2092;17.1788;18.0613;19.0248;18.5307;18.4865;19.054;19.3027;14.4142;18.0294;23.1709
Timm50;1;1;23.3857142857143;11.7357142857143;0.866293353507383;32.5218;55.1348;38.7323;45.4579;36.1816;41.8889;34.8441;39.0012;27.9936;32.4225;30.3805;31.6591;30.3308;32.7749;29.5633;38.9199
Emc2;1;1;23.3857142857143;15.4428571428571;0.862929545534023;23.8985;23.3118;26.5684;27.1097;27.0016;21.152;33.6743;33.417;21.7695;26.5419;29.7972;25.4985;24.1594;28.0397;30.0797;25.263
Supt5;1;1;23.3857142857143;12.2142857142857;0.861959799091253;18.0613;26.8091;15.8524;16.405;15.8716;23.991;16.2303;17.948;22.3878;20.1612;17.6546;18.0074;16.5544;21.6052;16.466;20.0358
Eif2b5;1;1;23.3857142857143;14.5571428571429;0.858488241513141;20.037;26.2958;20.7158;22.5336;18.8306;23.9854;23.5693;21.647;20.6436;19.6344;19.8183;19.4734;20.4926;24.5148;22.9869;22.2843
Ces2g;1;1;23.3857142857143;7.74285714285715;0.85743431569166;9.54813;17.7898;15.7115;17.4584;15.7529;12.9011;15.4457;17.071;12.37;12.9306;12.0763;14.9379;14.2466;11.7954;13.9863;15.8691
Tspan31;1;1;23.3857142857143;14.3428571428571;0.856238968513939;180.02;249.401;204.864;177.094;181.02;217.652;181.435;194.041;165.625;170.405;159.596;174.669;190.449;200.1;170.897;189.454
Ccl27a;1;1;23.3857142857143;15.3;0.856161523485523;18.3371;9.23222;17.9857;14.2221;16.49;23.328;15.514;12.7324;11.1208;13.5453;14.4476;11.5226;12.7696;14.4946;13.8515;15.2086
Fgl1;1;1;23.3857142857143;9.72857142857143;0.851221877542672;320.73;291.983;282.495;298.685;244.698;196.073;299.199;466.344;395.158;245.749;317.558;732.71;489.008;207.1;201.077;235.097
Hars;1;1;23.3857142857143;14.5571428571429;0.850760574547317;20.822;27.2619;22.4608;23.2878;20.6808;27.0198;24.8356;24.0731;21.5138;24.2235;21.3217;21.8787;23.1231;25.6303;23.2656;23.4638
Rplp2-ps1;1;1;23.3857142857143;8.15;0.848049325117739;2.08388;2.71114;4.13204;3.72851;3.84756;2.45043;1.2919;3.32996;0.832;1.87595;1.15391;1.75326;2.07362;1.30315;1.40947;3.04709
Mettl9;1;1;23.3857142857143;15.6571428571429;0.846837815499307;25.0153;28.1295;26.8214;24.8373;26.1118;27.3228;30.8751;31.0873;23.0464;24.2834;28.5859;25.5856;21.3625;26.2163;30.1354;24.4526
Commd9;1;1;23.3857142857143;12.55;0.844066630352084;23.6088;24.9187;25.556;24.678;26.2105;31.4297;22.5472;21.9341;17.8473;20.1631;19.8652;20.6765;20.3229;22.5648;21.2407;23.7699
Os9;1;1;23.3857142857143;7.74285714285715;0.843682772385153;57.4171;92.6779;66.4216;68.541;66.1629;77.1193;56.6326;64.5864;51.7331;65.6995;48.4365;60.7871;53.5657;54.81;54.3289;71.0006
Mcat;1;1;23.3857142857143;8.98571428571429;0.843615428882185;16.3688;24.6112;23.6784;25.0348;18.2341;22.0825;20.6741;20.4162;17.9015;20.7368;17.8552;18.2972;18.2765;19.9699;19.1884;21.307
Sf3a2;1;1;23.3857142857143;10.7071428571429;0.842096832890208;11.6986;17.5386;7.66725;6.04454;8.05895;10.5661;6.17415;7.22668;7.9231;6.89815;5.58174;6.2742;6.23737;5.67512;5.58959;8.5644
Npc2;1;1;23.3857142857143;10.9;0.840662416276944;29.8458;28.6848;30.1766;34.5021;31.3869;31.1693;28.6641;29.8225;24.8865;29.3847;27.1529;25.9344;30.7631;28.486;24.152;29.4331
Gmps;1;1;23.3857142857143;14.2714285714286;0.840188991451064;6.4277;10.2472;6.62019;6.4731;8.05887;10.5847;9.41979;7.95014;7.13869;8.02395;7.58446;8.23501;7.91243;10.2105;9.22325;6.2183
Mettl23;1;1;23.3857142857143;7.88571428571429;0.836675680901111;23.9299;22.7493;23.1919;25.4091;20.2922;20.6584;22.8627;28.1117;21.4202;24.0398;25.0411;21.1433;21.9906;21.6791;21.6832;19.2566
Slc35e1;1;1;23.3857142857143;14.0071428571429;0.833066069141912;5.68831;7.88629;5.40462;4.79716;4.47557;7.24963;7.20523;6.24995;8.10321;7.64178;6.28819;6.54881;6.20733;9.49141;7.74148;4.84838
Gosr2;1;1;23.3857142857143;14.4142857142857;0.831315138064687;20.4533;24.7055;24.2262;23.3178;21.9026;29.9868;27.6154;25.1027;28.2021;28.1556;25.5929;25.4784;28.5362;37.3293;32.1561;21.648
Atp13a3;1;1;23.3857142857143;16.0642857142857;0.831122872363708;11.4556;8.06129;10.6863;8.62408;11.0274;7.67366;18.118;15.4374;13.5484;11.8069;14.8861;16.7733;15.3722;16.9136;17.6747;8.53374
H2-Ab1;1;1;23.3857142857143;10.1571428571429;0.828934545234693;55.9535;45.0557;42.8048;66.9427;34.8902;41.9673;41.7553;30.6858;37.18;43.451;31.7015;26.5411;41.0727;44.7397;41.4006;51.7662
Gm12992;1;1;23.3857142857143;9.8;0.828565839555931;6.03285;7.15369;7.25223;7.25856;9.58511;10.0524;4.49816;5.3838;5.43825;5.72301;5.07534;5.39853;6.28854;6.16084;4.57681;8.09682
Mcts1;1;1;23.3857142857143;15.5142857142857;0.826793021840242;21.9075;19.2677;25.7757;20.3549;23.8457;21.4759;29.0954;24.3966;19.117;20.6625;26.0336;21.1269;19.8595;23.7752;27.798;19.7245
Taf10;1;1;23.3857142857143;14.15;0.826476507376289;93.6817;125.668;92.2811;97.7082;85.7762;111.026;94.0109;105.669;77.4732;72.931;76.3276;74.8033;75.8763;81.859;76.817;92.9664
Ik;1;1;23.3857142857143;6.97857142857143;0.825479823532323;32.8232;48.3369;35.6564;34.806;35.9052;45.8115;29.7701;29.477;32.5742;38.7262;31.9536;34.0033;29.1291;34.115;29.0003;34.1016
Idi1;1;1;23.3857142857143;8.91428571428572;0.825176777768959;54.4941;50.9988;52.7907;70.6924;75.729;24.6687;64.5162;76.9366;68.8125;69.0675;66.8919;101.82;44.1256;34.556;87.229;53.5393
Derl3;1;1;23.3857142857143;6.57142857142857;0.824579104180098;4.15937;2.59623;9.49303;5.34037;1.73625;2.87268;2.14982;1.28709;4.78297;4.85074;1.13604;2.8062;2.69836;2.41854;3.91814;1.4427
Ddx49;1;1;23.3857142857143;8.29285714285715;0.824412429010247;11.1542;16.1325;13.0259;13.6845;12.307;15.9279;9.53112;10.3264;9.53587;10.7377;10.3237;10.386;9.76782;12.889;10.776;11.1824
Uros;1;1;23.3857142857143;8.36428571428572;0.822641294882132;12.7207;12.3913;10.5825;14.857;9.5106;10.9572;10.4466;13.8478;10.4624;12.6704;13.6689;11.6351;8.81452;11.4383;11.3261;10.4777
Flad1;1;1;23.3857142857143;8.07857142857143;0.822142952960152;21.4505;30.5263;22.6574;23.8482;22.8744;26.1877;19.6794;21.0847;20.0642;20.2403;21.1711;20.0871;21.164;20.5768;20.0383;21.5225
Hspa13;1;1;23.3857142857143;13.5285714285714;0.820433101419742;5.38214;8.42936;7.25455;3.86337;5.68684;7.06832;9.16756;7.77015;9.73647;10.2074;6.58169;7.33214;6.56775;9.92557;10.3773;4.58448
2310030G06Rik;1;1;23.3857142857143;10.2785714285714;0.817408704701352;9.42281;12.06;13.55;14.5764;12.4335;11.9105;10.6201;11.2626;9.93323;9.33347;10.808;10.5615;10.4077;10.2206;11.0017;9.9312
Cfl2;1;1;23.3857142857143;11.3071428571429;0.811586858869582;13.1677;14.459;17.4054;13.1758;16.6866;15.8643;16.6056;14.6204;12.2549;13.1781;16.3681;15.9461;15.2044;15.1266;16.6347;11.2818
Hspb11;1;1;23.3857142857143;7.45714285714286;0.808034152370393;6.07143;4.80289;10.5246;6.85497;8.78205;4.70903;5.82564;7.65214;5.14345;8.11803;10.3518;7.18971;7.60204;5.10583;6.12704;5.81304
Gtf2h5;1;1;23.3857142857143;14.0071428571429;0.808007551686717;42.068;38.9319;50.2522;54.5945;44.6177;44.1645;44.7009;46.2712;35.8011;39.6792;43.7429;37.4144;38.6301;41.9726;41.365;52.3883
Vamp5;1;1;23.3857142857143;8.07857142857143;0.80608826185207;14.803;15.1012;14.2358;17.443;12.6911;12.8357;10.9982;10.9098;10.6624;11.0459;10.9609;10.8444;11.2195;10.6696;9.41381;14.0305
Mut;1;1;23.3857142857143;12.4785714285714;0.806061324450883;31.1508;31.2471;33.6451;34.7272;37.5278;28.0561;41.4183;41.859;30.5338;35.4994;34.1843;39.263;32.2348;33.7448;43.2463;29.0802
Irak1;1;1;23.3857142857143;12.3571428571429;0.805916535919497;18.5085;21.0829;19.8255;17.2776;17.2037;19.0268;20.9502;19.3255;19.7702;20.8013;17.4355;19.33;18.4191;21.4828;19.993;18.4523
Zbtb20;1;1;23.3857142857143;11.6642857142857;0.805904414088962;6.57347;6.76793;8.31474;7.72912;9.50946;10.7893;4.57699;5.35584;6.10127;4.38634;4.73433;5.03745;6.20371;7.26014;5.43437;11.2785
Prcc;1;1;23.3857142857143;9.05714285714286;0.803091475969899;16.1323;18.4324;14.7481;14.6591;13.0758;14.9493;13.2103;13.0481;14.1956;14.3236;12.4906;12.3872;13.3025;11.5061;12.1091;15.6811
Gdi2;1;1;23.3857142857143;12.9571428571429;0.801987042521188;71.1335;98.3904;91.1782;85.2936;91.6743;94.343;96.2083;89.7339;79.4479;82.756;87.1304;94.4775;86.8837;89.381;94.0768;70.9053
Sec61g;1;1;23.3857142857143;13.7928571428571;0.801657059356628;210.235;181.053;227.216;268.092;236.42;175.932;230.701;258.448;175.623;192.876;229.346;160.897;200.509;228.305;233.934;193.037
Nedd4;1;1;23.3857142857143;12.9571428571429;0.794579257194472;28.7884;28.9278;31.7337;31.6505;32.8759;31.4738;38.0876;34.2038;34.3142;37.1355;36.1926;38.7665;39.5955;37.4215;37.2236;29.2934
Eif2s2;1;1;23.3857142857143;14.8214285714286;0.794185297702095;47.9153;43.3811;48.9445;44.4953;47.1489;52.5919;45.0628;44.1608;36.4928;39.4541;45.5553;39.3619;43.6241;41.801;44.6497;47.4996
Rars;1;1;23.3857142857143;14.0071428571429;0.793939493916256;14.6445;22.4279;14.3767;14.6999;13.0642;19.5829;16.3538;17.5312;15.0488;16.8308;14.227;16.2019;13.2105;17.3828;15.6557;14.5426
Safb2;1;1;23.3857142857143;8.15;0.792673436060417;13.1983;12.3068;13.5842;14.5876;15.7315;15.4241;9.45725;9.01924;12.9023;11.3169;11.6457;11.3465;10.7788;11.5363;9.04908;16.656
Maob;1;1;23.3857142857143;14.9642857142857;0.792494975777546;49.1189;67.374;64.8695;57.0525;62.7605;65.8018;68.3463;61.3275;46.5214;52.7339;52.434;54.9898;48.7369;59.2947;65.269;56.1988
Anpep;1;1;23.3857142857143;9.10714285714286;0.791454518656657;21.2382;32.2585;26.9319;27.7924;29.9282;32.5918;25.3629;28.6038;23.0222;29.8883;23.98;31.7785;25.1955;22.5995;21.3685;25.9416
Rnf114;1;1;23.3857142857143;8.62857142857143;0.791427581255469;25.7122;26.9494;28.4244;31.2715;26.6184;27.514;25.688;28.0037;27.3102;24.6562;28.1077;29.5187;28.5001;26.6065;26.9882;28.3031
Sod3;1;1;23.3857142857143;10.7071428571429;0.78973389215577;21.625;30.6743;18.2877;13.2958;20.4916;21.9848;13.904;12.8354;21.3139;18.3157;15.2562;16.8507;16.4652;18.328;15.1468;22.0404
Aldh16a1;1;1;23.3857142857143;7.45714285714286;0.786073772769343;28.0243;35.0889;29.5368;32.0993;31.931;34.839;25.4238;28.5164;22.886;25.3232;27.4809;26.3564;23.5789;23.2071;22.1137;29.7787
Csf1r;1;1;23.3857142857143;7.52857142857143;0.784602317229445;13.2269;15.2191;11.2585;11.3437;8.83162;10.1563;11.6079;10.6428;13.0636;15.6219;15.8022;13.3088;19.5641;18.3348;12.4505;12.5623
Ube2m;1;1;23.3857142857143;14.3428571428571;0.779561656032129;52.1622;62.7739;49.811;50.4828;54.0972;75.8371;43.9283;47.9148;38.3772;39.9146;41.4856;39.5179;46.3527;47.0413;41.7987;53.0078
Tor2a;1;1;23.3857142857143;9.25;0.777881435633021;33.4838;38.1373;38.7591;38.0872;37.4979;42.3514;31.9371;35.3724;28.883;31.4485;31.8018;32.1895;34.841;30.5967;29.4107;38.7811
Mapkapk2;1;1;23.3857142857143;7.33571428571429;0.777372992185599;23.3501;28.6775;27.1179;23.6621;20.962;24.2631;24.4479;26.2008;27.1643;25.8669;26.7026;28.0411;23.4518;25.1341;24.3848;22.3681
Rrp7a;1;1;23.3857142857143;11.9285714285714;0.776500893822136;21.8137;26.1121;20.3339;24.9418;23.0606;24.5637;20.3312;21.9568;19.0272;16.3303;18.6694;18.9885;20.8702;23.082;18.1543;18.8016
Srr;1;1;23.3857142857143;13.5285714285714;0.776265191561741;19.9704;24.8809;24.1113;21.1337;19.114;20.0753;25.8652;25.5444;22.6066;21.9988;24.368;22.3189;21.1149;25.4885;25.8661;20.6167
Mrps15;1;1;23.3857142857143;7.26428571428572;0.77619784805877;44.4709;54.7536;46.9371;47.8929;45.279;49.3445;36.7361;39.6407;31.1916;34.9698;34.2247;35.4464;33.6826;38.4297;41.6651;42.7431
Erp44;1;1;23.3857142857143;14.5571428571429;0.772780165283036;23.9701;33.1113;29.5318;21.4294;29.4011;30.9302;32.2456;29.1466;24.1628;25.776;24.0954;24.3533;21.9517;24.7919;30.3517;23.6465
Vasp;1;1;23.3857142857143;10.9714285714286;0.772539412259917;9.07666;10.1568;5.79276;6.68703;6.12992;8.99149;7.01727;6.89544;8.68963;8.9465;8.21256;7.33625;8.57175;8.04652;6.55677;6.36977
Lyar;1;1;23.3857142857143;15.6571428571429;0.772345799688878;14.5444;13.1909;11.8373;10.3623;12.9968;17.7188;12.5997;13.2434;9.5242;9.01082;11.3191;8.73046;11.2415;11.5892;11.513;12.5958
Phf23;1;1;23.3857142857143;12.55;0.768628438324926;14.5126;15.2813;11.4031;8.9627;10.9306;13.3486;10.4894;9.00683;11.6187;9.83117;9.75441;10.801;13.1804;12.0754;9.51229;11.3484
Mrfap1;1;1;23.3857142857143;9.05714285714286;0.768557727646808;124.634;127.988;124.551;123.496;112.318;125.157;114.565;120.965;107.019;120.142;113.483;111.577;106.447;112.403;114.031;113.62
Zfp787;1;1;23.3857142857143;9.10714285714286;0.767062701880869;12.8298;14.4094;14.7302;16.8368;14.8624;15.4666;11.0891;10.5964;11.397;10.0901;11.2215;11.0659;12.0937;11.7403;9.02183;12.1435
Nubp2;1;1;23.3857142857143;13.4571428571429;0.767022295779088;34.1315;45.4659;36.0147;37.664;29.0148;46.9513;37.4951;36.2468;34.3564;33.4314;34.8368;30.3151;33.0613;38.9582;35.0249;34.5508
Mrpl41;1;1;23.3857142857143;10.7571428571429;0.766931382050078;12.553;13.7753;15.4808;17.0103;15.4709;15.1405;12.881;14.8632;9.7563;9.39106;11.7984;11.652;12.07;11.3775;11.2144;12.2363
Laptm5;1;1;23.3857142857143;7.12142857142857;0.766930371897534;8.69667;12.5062;8.8062;9.32051;6.13399;7.36094;7.98029;6.98967;10.387;11.4469;11.1219;9.92008;12.3874;12.5845;7.76163;7.67689
Tcta;1;1;23.3857142857143;12.5;0.766490282105623;14.5137;12.7791;17.037;13.3447;11.7602;12.7277;15.8926;15.4609;12.8426;14.9359;14.5069;11.5715;10.4689;15.411;17.0968;13.7411
42615;1;1;23.3857142857143;13.5285714285714;0.766419571427505;18.7219;15.5707;19.4562;16.5318;18.4058;15.3295;23.2808;19.9247;19.8413;20.1804;20.8727;18.7368;18.1647;20.4001;22.8033;16.7194
Chchd5;1;1;23.3857142857143;8.7;0.764958217413053;12.8351;12.5097;19.0289;18.737;13.6942;14.5906;13.936;12.721;11.6889;12.6863;14.0795;12.5928;11.5444;12.3443;11.548;14.2753
Txlna;1;1;23.3857142857143;15.1785714285714;0.76428680268844;5.8307;9.16939;4.69569;3.92403;5.17019;8.75716;6.34963;6.3668;9.14978;7.04719;5.89882;6.81715;7.03762;9.55771;7.87275;5.54041
Mtmr9;1;1;23.3857142857143;9.53571428571429;0.763894190066124;5.31233;6.92362;4.62558;4.97399;3.49196;3.70163;6.10828;6.1816;7.10543;7.869;7.09617;6.76917;5.80531;7.14757;6.06597;3.3056
Trdn;1;1;23.3857142857143;10.35;0.763513025839314;1.03069;0;0;0;0;0;0;0;0.0104291;0.0176035;0.0102251;1.29533;0.017704;0;0.645668;0.0108917
Ppm1g;1;1;23.3857142857143;15.4428571428571;0.762251008593652;25.0242;33.2874;24.8049;25.8861;26.1852;38.0645;29.6615;26.8893;30.3529;26.8216;28.1278;28.5096;30.1024;36.5343;27.0972;27.3149
Lsm5;1;1;23.3857142857143;7.67142857142858;0.760217234803955;17.526;11.671;17.8031;15.8337;17.1239;10.255;12.6235;16.6255;16.6789;15.7891;21.3721;13.6597;14.9551;13.8325;13.9952;11.7114
Med6;1;1;23.3857142857143;12.9785714285714;0.758819857117325;13.7197;9.02583;12.6584;11.6927;11.2622;9.82714;13.3327;14.4156;11.3527;11.729;13.1725;11.5342;11.8182;11.0226;13.741;12.6542
Arid5b;1;1;23.3857142857143;15.3714285714286;0.757508005679465;3.72076;2.85397;1.78944;1.8859;3.51762;6.54931;4.04995;3.46931;3.22729;4.72236;3.89365;6.70883;4.38465;7.01331;2.21726;6.53289
Rtn4;1;1;23.3857142857143;12.4071428571429;0.757102597791586;13.5619;10.3087;18.5827;15.5424;16.524;11.429;18.8533;15.7474;16.0312;15.1723;15.3684;21.6258;19.4427;15.3158;17.1223;12.1629
Mark3;1;1;23.3857142857143;15.1785714285714;0.75658304266617;9.61275;12.3395;9.47524;9.22541;10.4415;11.224;12.1899;11.062;10.7955;10.6522;10.9205;11.4841;10.378;11.0108;11.8464;11.4107
App;1;1;23.3857142857143;12.9071428571429;0.756452732987923;17.5568;16.1162;13.8868;11.9384;15.0956;16.6694;15.1869;11.8843;17.4012;19.0153;13.6272;13.4255;16.3324;16.9804;14.6365;16.5738
Prep;1;1;23.3857142857143;12.0714285714286;0.754920668295352;10.8576;15.1336;13.7902;15.6815;15.5814;16.6003;14.1035;13.9859;11.2343;13.6071;11.7916;14.4466;13.5724;13.0343;12.6488;14.3055
D2Wsu81e;1;1;23.3857142857143;14.2714285714286;0.754062038632483;8.38839;12.0443;7.8513;11.7891;8.90591;16.0064;11.1739;9.77851;8.11326;9.12645;8.89451;9.52815;8.14367;12.6491;10.616;10.3939
Obp2a;1;1;23.3857142857143;11.45;0.750288445443551;7.82342;7.38909;4.17115;2.0717;2.0086;3.51703;3.0566;3.5555;1.3384;1.33327;4.56008;2.72243;2.92056;4.02146;2.43264;2.84644
Coa5;1;1;23.3857142857143;14.2714285714286;0.750149381109917;21.1147;21.3346;22.9299;22.2507;22.1708;24.4262;30.2202;26.8897;26.4673;24.2765;27.8172;27.5968;28.8458;33.4726;30.2256;20.7681
Atxn7l3b;1;1;23.3857142857143;8.84285714285715;0.749273915571303;34.4847;38.6348;38.8968;30.6805;35.3394;34.0581;31.9472;34.1156;33.4035;30.4085;32.8916;33.405;31.435;30.4826;30.0637;34.8928
Ctnnbl1;1;1;23.3857142857143;6.97857142857143;0.747406480233943;6.06233;7.61403;7.16363;7.96303;6.40639;6.60809;5.22496;5.48899;5.75128;5.91372;5.4971;6.02684;5.0916;5.78515;4.826;6.44571
Yipf1;1;1;23.3857142857143;10.1357142857143;0.746479160198045;34.7657;46.587;43.1104;42.094;36.0462;41.1606;38.7978;38.3441;31.1424;37.7357;34.4093;37.4575;37.9209;37.3866;33.7153;36.236
Nhp2l1;1;1;23.3857142857143;13.9357142857143;0.744953829855769;35.3923;41.1363;35.746;37.194;34.3454;47.2222;38.4491;34.8366;36.6741;34.7731;35.5694;31.714;35.7832;38.4857;40.1036;36.9907
Nudt14;1;1;23.3857142857143;11.8071428571429;0.744411714656861;22.2532;27.2779;28.1295;36.1468;28.8082;28.1742;21.4379;26.1938;19.9866;19.4494;22.3077;18.8214;20.341;26.232;25.4416;29.8165
Anapc15;1;1;23.3857142857143;7.74285714285715;0.744125504769238;14.9806;12.9634;14.233;16.5121;12.0281;12.7914;11.464;14.1681;10.7365;13.1039;13.9208;13.6038;10.9122;13.0493;13.4123;17.6589
Zmat2;1;1;23.3857142857143;8.36428571428572;0.7433106483833;22.6491;22.9353;26.5298;24.6373;19.3505;22.4804;21.0564;23.7529;18.5338;21.454;22.5098;20.9667;19.6019;20.6368;20.8444;22.9092
Masp2;1;1;23.3857142857143;12.0214285714286;0.739802051878549;225.104;307.649;237.853;250.739;225.185;251.583;248.302;235.305;185.921;231.151;194.187;196.77;204.144;206.222;204.391;269.366
Dpt;1;1;23.3857142857143;15.0357142857143;0.739337044990545;10.0235;2.89701;2.87735;2.31569;4.28515;4.8637;4.03332;3.187;5.76847;5.23512;3.89827;2.95606;9.2039;3.69659;7.94595;5.53163
Folr2;1;1;23.3857142857143;7.12142857142857;0.738562931423903;17.4597;17.6476;18.2136;15.7611;10.7221;11.1979;16.8134;16.1433;19.4392;21.0372;25.6935;17.1074;25.9036;23.2106;20.0982;15.6619
Cdc42ep1;1;1;23.3857142857143;12.4785714285714;0.738381103965884;13.105;17.6228;12.6315;12.9545;16.0305;22.9276;12.2827;8.81517;12.0234;9.67227;10.3803;12.0649;17.581;16.6525;10.7379;13.4033
Zfp106;1;1;23.3857142857143;14.8928571428571;0.73815314620833;6.88417;5.70557;5.87538;5.83808;7.14658;7.33212;7.98807;7.64988;9.86776;7.71003;8.30645;10.5542;10.4352;10.5909;9.47335;6.11748
Eefsec;1;1;23.3857142857143;8.77142857142857;0.738061222326775;12.4481;20.4614;15.8665;16.6497;16.2643;18.2465;13.6884;14.46;12.0963;14.3746;13.4269;13.595;13.0029;13.748;13.0949;16.0283
Ascc1;1;1;23.3857142857143;7.93571428571429;0.73796020707232;12.2293;16.1038;13.063;13.5661;10.6872;13.1197;10.7204;10.3955;10.3753;9.96861;11.0262;11.201;11.095;10.3956;8.8394;12.2016
